feature,family,comparison,group_n,reference_n,group_median,reference_median,cliffs_delta_group_minus_cn,robust_smd_group_minus_cn,direction_free_univariate_auc,missing_fraction,abs_cliffs_delta
activity__event7__activity__raw__activity_score_meet_daily_targets__theil_sen_rank_slope,activity:change,DEM_vs_CN,9,85,0.0,0.0,-0.1843137254901961,0.0,0.592156862745098,0.0,0.1843137254901961
activity__event7__activity__raw__activity_score_meet_daily_targets__theil_sen_rank_slope,activity:change,IMPAIRED_vs_CN,56,85,0.0,0.0,-0.025210084033613446,0.0,0.5126050420168067,0.0,0.025210084033613446
activity__event7__activity__raw__activity_score_meet_daily_targets__late_half_minus_early_half,activity:change,MCI_vs_CN,47,85,0.0,0.0,0.013016270337922404,0.0,0.5065081351689612,0.0,0.013016270337922404
activity__event7__activity__raw__activity_score_meet_daily_targets__late_half_minus_early_half,activity:change,DEM_vs_CN,9,85,0.0,0.0,-0.1738562091503268,0.0,0.5869281045751634,0.0,0.1738562091503268
activity__event7__activity__raw__activity_score_meet_daily_targets__late_half_minus_early_half,activity:change,IMPAIRED_vs_CN,56,85,0.0,0.0,-0.017016806722689074,0.0,0.5085084033613445,0.0,0.017016806722689074
activity__event7__activity__raw__activity_score_move_every_hour__median,activity:level,MCI_vs_CN,47,85,100.0,100.0,0.06533166458072591,0.0,0.5326658322903629,0.0,0.06533166458072591
activity__event7__activity__raw__activity_score_move_every_hour__median,activity:level,DEM_vs_CN,9,85,100.0,100.0,0.16339869281045752,0.0,0.5816993464052288,0.0,0.16339869281045752
activity__event7__activity__raw__activity_score_move_every_hour__median,activity:level,IMPAIRED_vs_CN,56,85,100.0,100.0,0.08109243697478992,0.0,0.5405462184873949,0.0,0.08109243697478992
activity__event7__activity__raw__activity_score_move_every_hour__trimmed_mean_10,activity:level,MCI_vs_CN,47,85,98.57142857142857,98.57142857142857,0.12265331664580725,0.0,0.5613266583229036,0.0,0.12265331664580725
activity__event7__activity__raw__activity_score_move_every_hour__trimmed_mean_10,activity:level,DEM_vs_CN,9,85,98.57142857142857,98.57142857142857,-0.05228758169934641,0.0,0.5261437908496732,0.0,0.05228758169934641
activity__event7__activity__raw__activity_score_move_every_hour__trimmed_mean_10,activity:level,IMPAIRED_vs_CN,56,85,98.57142857142857,98.57142857142857,0.09453781512605042,0.0,0.5472689075630253,0.0,0.09453781512605042
activity__event7__activity__raw__activity_score_move_every_hour__p10,activity:level,MCI_vs_CN,47,85,95.0,95.0,0.12966207759699624,0.0,0.5648310387984982,0.0,0.12966207759699624
activity__event7__activity__raw__activity_score_move_every_hour__p10,activity:level,DEM_vs_CN,9,85,95.0,95.0,-0.06274509803921569,0.0,0.5313725490196078,0.0,0.06274509803921569
activity__event7__activity__raw__activity_score_move_every_hour__p10,activity:level,IMPAIRED_vs_CN,56,85,95.0,95.0,0.09873949579831932,0.0,0.5493697478991597,0.0,0.09873949579831932
activity__event7__activity__raw__activity_score_move_every_hour__p90,activity:level,MCI_vs_CN,47,85,100.0,100.0,0.028035043804755945,0.0,0.5140175219023779,0.0,0.028035043804755945
activity__event7__activity__raw__activity_score_move_every_hour__p90,activity:level,DEM_vs_CN,9,85,100.0,100.0,-0.03790849673202614,0.0,0.518954248366013,0.0,0.03790849673202614
activity__event7__activity__raw__activity_score_move_every_hour__p90,activity:level,IMPAIRED_vs_CN,56,85,100.0,100.0,0.017436974789915967,0.0,0.508718487394958,0.0,0.017436974789915967
activity__event7__activity__raw__activity_score_move_every_hour__iqr,activity:variability,MCI_vs_CN,47,85,0.0,2.5,-0.06683354192740926,-0.5,0.5334167709637047,0.0,0.06683354192740926
activity__event7__activity__raw__activity_score_move_every_hour__iqr,activity:variability,DEM_vs_CN,9,85,2.5,2.5,0.11633986928104575,0.0,0.5581699346405229,0.0,0.11633986928104575
activity__event7__activity__raw__activity_score_move_every_hour__iqr,activity:variability,IMPAIRED_vs_CN,56,85,1.25,2.5,-0.037394957983193276,-0.25,0.5186974789915966,0.0,0.037394957983193276
activity__event7__activity__raw__activity_score_move_every_hour__mad,activity:variability,MCI_vs_CN,47,85,0.0,0.0,-0.08260325406758448,0.0,0.5413016270337923,0.0,0.08260325406758448
activity__event7__activity__raw__activity_score_move_every_hour__mad,activity:variability,DEM_vs_CN,9,85,0.0,0.0,-0.05751633986928104,0.0,0.5287581699346405,0.0,0.05751633986928104
activity__event7__activity__raw__activity_score_move_every_hour__mad,activity:variability,IMPAIRED_vs_CN,56,85,0.0,0.0,-0.07857142857142857,0.0,0.5392857142857144,0.0,0.07857142857142857
activity__event7__activity__raw__activity_score_move_every_hour__theil_sen_rank_slope,activity:change,MCI_vs_CN,47,85,0.0,0.0,-0.04505632040050062,0.0,0.5225281602002503,0.0,0.04505632040050062
activity__event7__activity__raw__activity_score_move_every_hour__theil_sen_rank_slope,activity:change,DEM_vs_CN,9,85,0.0,0.0,0.06666666666666667,0.0,0.5333333333333333,0.0,0.06666666666666667
activity__event7__activity__raw__activity_score_move_every_hour__theil_sen_rank_slope,activity:change,IMPAIRED_vs_CN,56,85,0.0,0.0,-0.027100840336134455,0.0,0.5135504201680672,0.0,0.027100840336134455
activity__event7__activity__raw__activity_score_move_every_hour__late_half_minus_early_half,activity:change,MCI_vs_CN,47,85,0.0,0.0,-0.033541927409261575,0.0,0.5167709637046307,0.0,0.033541927409261575
activity__event7__activity__raw__activity_score_move_every_hour__late_half_minus_early_half,activity:change,DEM_vs_CN,9,85,2.5,0.0,0.3032679738562091,2.0,0.6516339869281046,0.0,0.3032679738562091
activity__event7__activity__raw__activity_score_move_every_hour__late_half_minus_early_half,activity:change,IMPAIRED_vs_CN,56,85,0.0,0.0,0.020588235294117647,0.0,0.5102941176470588,0.0,0.020588235294117647
activity__event7__activity__raw__activity_score_recovery_time__median,activity:level,MCI_vs_CN,47,85,100.0,100.0,0.029787234042553193,0.0,0.5148936170212766,0.0,0.029787234042553193
activity__event7__activity__raw__activity_score_recovery_time__median,activity:level,DEM_vs_CN,9,85,100.0,100.0,0.0718954248366013,0.0,0.5359477124183006,0.0,0.0718954248366013
activity__event7__activity__raw__activity_score_recovery_time__median,activity:level,IMPAIRED_vs_CN,56,85,100.0,100.0,0.0365546218487395,0.0,0.5182773109243698,0.0,0.0365546218487395
activity__event7__activity__raw__activity_score_recovery_time__trimmed_mean_10,activity:level,MCI_vs_CN,47,85,99.71428571428571,98.14285714285714,0.13016270337922403,0.17460317460317437,0.565081351689612,0.0,0.13016270337922403
activity__event7__activity__raw__activity_score_recovery_time__trimmed_mean_10,activity:level,DEM_vs_CN,9,85,100.0,98.14285714285714,0.2326797385620915,0.25742574257425793,0.6163398692810458,0.0,0.2326797385620915
activity__event7__activity__raw__activity_score_recovery_time__trimmed_mean_10,activity:level,IMPAIRED_vs_CN,56,85,99.85714285714286,98.14285714285714,0.14663865546218488,0.20000000000000082,0.5733193277310924,0.0,0.14663865546218488
activity__event7__activity__raw__activity_score_recovery_time__p10,activity:level,MCI_vs_CN,47,85,99.2,94.4,0.13892365456821026,0.20168067226890746,0.5694618272841051,0.0,0.13892365456821026
activity__event7__activity__raw__activity_score_recovery_time__p10,activity:level,DEM_vs_CN,9,85,100.0,94.4,0.24313725490196078,0.28426395939086274,0.6215686274509804,0.0,0.24313725490196078
activity__event7__activity__raw__activity_score_recovery_time__p10,activity:level,IMPAIRED_vs_CN,56,85,99.6,94.4,0.15567226890756303,0.2265795206971673,0.5778361344537815,0.0,0.15567226890756303
activity__event7__activity__raw__activity_score_recovery_time__p90,activity:level,MCI_vs_CN,47,85,100.0,100.0,-0.0230287859824781,0.0,0.5115143929912391,0.0,0.0230287859824781
activity__event7__activity__raw__activity_score_recovery_time__p90,activity:level,DEM_vs_CN,9,85,100.0,100.0,0.0392156862745098,0.0,0.5196078431372549,0.0,0.0392156862745098
activity__event7__activity__raw__activity_score_recovery_time__p90,activity:level,IMPAIRED_vs_CN,56,85,100.0,100.0,-0.013025210084033614,0.0,0.5065126050420168,0.0,0.013025210084033614
activity__event7__activity__raw__activity_score_recovery_time__iqr,activity:variability,MCI_vs_CN,47,85,0.0,0.0,-0.019274092615769713,0.0,0.5096370463078849,0.0,0.019274092615769713
activity__event7__activity__raw__activity_score_recovery_time__iqr,activity:variability,DEM_vs_CN,9,85,0.0,0.0,-0.2457516339869281,0.0,0.6228758169934641,0.0,0.2457516339869281
activity__event7__activity__raw__activity_score_recovery_time__iqr,activity:variability,IMPAIRED_vs_CN,56,85,0.0,0.0,-0.05567226890756303,0.0,0.5278361344537815,0.0,0.05567226890756303
activity__event7__activity__raw__activity_score_recovery_time__mad,activity:variability,MCI_vs_CN,47,85,0.0,0.0,0.02653316645807259,0.0,0.5132665832290363,0.0,0.02653316645807259
activity__event7__activity__raw__activity_score_recovery_time__mad,activity:variability,DEM_vs_CN,9,85,0.0,0.0,0.00392156862745098,0.0,0.5019607843137255,0.0,0.00392156862745098
activity__event7__activity__raw__activity_score_recovery_time__mad,activity:variability,IMPAIRED_vs_CN,56,85,0.0,0.0,0.022899159663865545,0.0,0.5114495798319327,0.0,0.022899159663865545
activity__event7__activity__raw__activity_score_recovery_time__theil_sen_rank_slope,activity:change,MCI_vs_CN,47,85,0.0,0.0,0.03804755944931164,0.0,0.5190237797246559,0.0,0.03804755944931164
activity__event7__activity__raw__activity_score_recovery_time__theil_sen_rank_slope,activity:change,DEM_vs_CN,9,85,0.0,0.0,-0.2169934640522876,0.0,0.6084967320261438,0.0,0.2169934640522876
activity__event7__activity__raw__activity_score_recovery_time__theil_sen_rank_slope,activity:change,IMPAIRED_vs_CN,56,85,0.0,0.0,-0.0029411764705882353,0.0,0.5014705882352941,0.0,0.0029411764705882353
activity__event7__activity__raw__activity_score_recovery_time__late_half_minus_early_half,activity:change,MCI_vs_CN,47,85,0.0,0.0,0.049061326658322905,0.0,0.5245306633291614,0.0,0.049061326658322905
activity__event7__activity__raw__activity_score_recovery_time__late_half_minus_early_half,activity:change,DEM_vs_CN,9,85,0.0,0.0,-0.2522875816993464,0.0,0.6261437908496732,0.0,0.2522875816993464
activity__event7__activity__raw__activity_score_recovery_time__late_half_minus_early_half,activity:change,IMPAIRED_vs_CN,56,85,0.0,0.0,0.0006302521008403362,0.0,0.5003151260504202,0.0,0.0006302521008403362
activity__event7__activity__raw__activity_score_stay_active__median,activity:level,MCI_vs_CN,47,85,76.0,76.0,0.061827284105131414,0.0,0.5309136420525657,0.0,0.061827284105131414
activity__event7__activity__raw__activity_score_stay_active__median,activity:level,DEM_vs_CN,9,85,81.0,76.0,0.044444444444444446,0.2564102564102564,0.5222222222222223,0.0,0.044444444444444446
activity__event7__activity__raw__activity_score_stay_active__median,activity:level,IMPAIRED_vs_CN,56,85,78.0,76.0,0.05903361344537815,0.10191082802547771,0.5295168067226891,0.0,0.05903361344537815
activity__event7__activity__raw__activity_score_stay_active__trimmed_mean_10,activity:level,MCI_vs_CN,47,85,74.28571428571429,75.42857142857143,0.012265331664580726,-0.06324110671936738,0.5061326658322903,0.0,0.012265331664580726
activity__event7__activity__raw__activity_score_stay_active__trimmed_mean_10,activity:level,DEM_vs_CN,9,85,80.28571428571429,75.42857142857143,0.06535947712418301,0.42236024844720504,0.5326797385620915,0.0,0.06535947712418301
activity__event7__activity__raw__activity_score_stay_active__trimmed_mean_10,activity:level,IMPAIRED_vs_CN,56,85,75.71428571428572,75.42857142857143,0.02079831932773109,0.015873015873016212,0.5103991596638655,0.0,0.02079831932773109
activity__event7__activity__raw__activity_score_stay_active__p10,activity:level,MCI_vs_CN,47,85,64.0,66.2,-0.0017521902377972466,-0.10526315789473699,0.5008760951188986,0.0,0.0017521902377972466
activity__event7__activity__raw__activity_score_stay_active__p10,activity:level,DEM_vs_CN,9,85,66.4,66.2,0.006535947712418301,0.015267175572519304,0.5032679738562091,0.0,0.006535947712418301
activity__event7__activity__raw__activity_score_stay_active__p10,activity:level,IMPAIRED_vs_CN,56,85,64.4,66.2,-0.0004201680672268908,-0.08780487804878036,0.5002100840336134,0.0,0.0004201680672268908
activity__event7__activity__raw__activity_score_stay_active__p90,activity:level,MCI_vs_CN,47,85,86.60000000000001,88.2,-0.006007509386733416,-0.09756097560975575,0.5030037546933668,0.0,0.006007509386733416
activity__event7__activity__raw__activity_score_stay_active__p90,activity:level,DEM_vs_CN,9,85,94.0,88.2,0.1477124183006536,0.4113475177304962,0.5738562091503268,0.0,0.1477124183006536
activity__event7__activity__raw__activity_score_stay_active__p90,activity:level,IMPAIRED_vs_CN,56,85,89.10000000000001,88.2,0.018697478991596638,0.05479452054794556,0.5093487394957983,0.0,0.018697478991596638
activity__event7__activity__raw__activity_score_stay_active__iqr,activity:variability,MCI_vs_CN,47,85,11.5,10.0,0.07684605757196496,0.1935483870967742,0.5384230287859825,0.0,0.07684605757196496
activity__event7__activity__raw__activity_score_stay_active__iqr,activity:variability,DEM_vs_CN,9,85,12.5,10.0,0.13071895424836602,0.3225806451612903,0.565359477124183,0.0,0.13071895424836602
activity__event7__activity__raw__activity_score_stay_active__iqr,activity:variability,IMPAIRED_vs_CN,56,85,11.5,10.0,0.08550420168067227,0.192,0.5427521008403361,0.0,0.08550420168067227
activity__event7__activity__raw__activity_score_stay_active__mad,activity:variability,MCI_vs_CN,47,85,6.0,5.0,0.026032540675844807,0.25,0.5130162703379224,0.0,0.026032540675844807
activity__event7__activity__raw__activity_score_stay_active__mad,activity:variability,DEM_vs_CN,9,85,7.0,5.0,0.058823529411764705,0.3333333333333333,0.5294117647058824,0.0,0.058823529411764705
activity__event7__activity__raw__activity_score_stay_active__mad,activity:variability,IMPAIRED_vs_CN,56,85,6.0,5.0,0.03130252100840336,0.23529411764705882,0.5156512605042017,0.0,0.03130252100840336
activity__event7__activity__raw__activity_score_stay_active__theil_sen_rank_slope,activity:change,MCI_vs_CN,47,85,-3.0,0.0,-0.09286608260325407,-0.19834710743801653,0.546433041301627,0.0,0.09286608260325407
activity__event7__activity__raw__activity_score_stay_active__theil_sen_rank_slope,activity:change,DEM_vs_CN,9,85,0.0,0.0,0.10980392156862745,0.0,0.5549019607843138,0.0,0.10980392156862745
activity__event7__activity__raw__activity_score_stay_active__theil_sen_rank_slope,activity:change,IMPAIRED_vs_CN,56,85,-2.5,0.0,-0.060294117647058824,-0.16129032258064516,0.5301470588235294,0.0,0.060294117647058824
activity__event7__activity__raw__activity_score_stay_active__late_half_minus_early_half,activity:change,MCI_vs_CN,47,85,-1.5,0.0,-0.12315394242803504,-0.12371134020618557,0.5615769712140175,0.0,0.12315394242803504
activity__event7__activity__raw__activity_score_stay_active__late_half_minus_early_half,activity:change,DEM_vs_CN,9,85,2.5,0.0,0.1830065359477124,0.18181818181818182,0.5915032679738562,0.0,0.1830065359477124
activity__event7__activity__raw__activity_score_stay_active__late_half_minus_early_half,activity:change,IMPAIRED_vs_CN,56,85,-1.25,0.0,-0.07394957983193277,-0.10471204188481675,0.5369747899159664,0.0,0.07394957983193277
activity__event7__activity__raw__activity_score_training_frequency__median,activity:level,MCI_vs_CN,47,85,100.0,100.0,0.0010012515644555694,0.0,0.5005006257822278,0.0,0.0010012515644555694
activity__event7__activity__raw__activity_score_training_frequency__median,activity:level,DEM_vs_CN,9,85,71.0,100.0,-0.269281045751634,-0.36477987421383645,0.634640522875817,0.0,0.269281045751634
activity__event7__activity__raw__activity_score_training_frequency__median,activity:level,IMPAIRED_vs_CN,56,85,100.0,100.0,-0.04243697478991597,0.0,0.5212184873949579,0.0,0.04243697478991597
activity__event7__activity__raw__activity_score_training_frequency__trimmed_mean_10,activity:level,MCI_vs_CN,47,85,98.28571428571429,98.85714285714286,-0.036045056320400504,-0.012698412698412653,0.5180225281602002,0.0,0.036045056320400504
activity__event7__activity__raw__activity_score_training_frequency__trimmed_mean_10,activity:level,DEM_vs_CN,9,85,58.42857142857143,98.85714285714286,-0.25359477124183005,-0.6008492569002123,0.626797385620915,0.0,0.25359477124183005
activity__event7__activity__raw__activity_score_training_frequency__trimmed_mean_10,activity:level,IMPAIRED_vs_CN,56,85,97.42857142857142,98.85714285714286,-0.07100840336134454,-0.02911208151382857,0.5355042016806723,0.0,0.07100840336134454
activity__event7__activity__raw__activity_score_training_frequency__p10,activity:level,MCI_vs_CN,47,85,96.0,96.0,-0.01151439299123905,0.0,0.5057571964956196,0.0,0.01151439299123905
activity__event7__activity__raw__activity_score_training_frequency__p10,activity:level,DEM_vs_CN,9,85,24.400000000000006,96.0,-0.26143790849673204,-0.90062893081761,0.630718954248366,0.0,0.26143790849673204
activity__event7__activity__raw__activity_score_training_frequency__p10,activity:level,IMPAIRED_vs_CN,56,85,96.0,96.0,-0.05168067226890756,0.0,0.5258403361344538,0.0,0.05168067226890756
activity__event7__activity__raw__activity_score_training_frequency__p90,activity:level,MCI_vs_CN,47,85,100.0,100.0,-0.024780976220275343,0.0,0.5123904881101377,0.0,0.024780976220275343
